id,repo_id,user_id,commit_hash,author_name,author_email,commit_date,message,weekday,hour,additions,deletions,total_changes,year,month,year_month,is_weekend,is_business_hours
139,1,1,718d9805,Developer Profile,dev@intelligence.platform,2025-07-16 11:47:32.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,2,11,70,26,231,2025,7,2025-07,0,1
594,2,1,eb15a8fc,Developer Profile,dev@intelligence.platform,2025-07-16 19:33:14.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,2,19,92,59,155,2025,7,2025-07,0,0
1150,4,1,e2e45c12,Developer Profile,dev@intelligence.platform,2025-07-16 21:20:48.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,2,21,34,36,114,2025,7,2025-07,0,0
1357,5,1,ba125860,Developer Profile,dev@intelligence.platform,2025-07-17 11:37:05.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,3,11,174,25,101,2025,7,2025-07,0,1
595,2,1,e73bce7d,Developer Profile,dev@intelligence.platform,2025-07-17 11:46:35.132678+00:00,Optimize core module in Deep Timeseries Forecasting,3,11,168,2,228,2025,7,2025-07,0,1
1151,4,1,5a991d9c,Developer Profile,dev@intelligence.platform,2025-07-17 19:22:37.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,3,19,34,15,119,2025,7,2025-07,0,0
967,3,1,e5809d02,Developer Profile,dev@intelligence.platform,2025-07-18 17:37:48.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,4,17,129,23,56,2025,7,2025-07,0,1
968,3,1,5c34862c,Developer Profile,dev@intelligence.platform,2025-07-19 11:33:48.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,5,11,122,53,88,2025,7,2025-07,1,0
596,2,1,4de9859d,Developer Profile,dev@intelligence.platform,2025-07-19 16:31:33.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,5,16,115,34,230,2025,7,2025-07,1,0
1152,4,1,3ee016f5,Developer Profile,dev@intelligence.platform,2025-07-19 21:28:49.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,5,21,42,6,235,2025,7,2025-07,1,0
597,2,1,7cdd8e48,Developer Profile,dev@intelligence.platform,2025-07-20 14:37:30.132678+00:00,Refactor core module in Deep Timeseries Forecasting,6,14,111,39,91,2025,7,2025-07,1,0
598,2,1,760d1d11,Developer Profile,dev@intelligence.platform,2025-07-21 10:12:53.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,10,37,58,128,2025,7,2025-07,0,1
969,3,1,0c3c82ba,Developer Profile,dev@intelligence.platform,2025-07-21 10:46:07.138678+00:00,Optimize core module in Clinical Nlp Pipeline,0,10,116,12,45,2025,7,2025-07,0,1
140,1,1,eabc62f3,Developer Profile,dev@intelligence.platform,2025-07-21 22:05:48.125680+00:00,Implement core module in Credit Fraud Detection Engine,0,22,95,35,93,2025,7,2025-07,0,0
141,1,1,d8bece0d,Developer Profile,dev@intelligence.platform,2025-07-22 15:09:26.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,1,15,111,47,179,2025,7,2025-07,0,1
599,2,1,5956f55f,Developer Profile,dev@intelligence.platform,2025-07-22 15:24:10.132678+00:00,Refactor core module in Deep Timeseries Forecasting,1,15,153,52,129,2025,7,2025-07,0,1
142,1,1,c40835b1,Developer Profile,dev@intelligence.platform,2025-07-22 19:38:27.125680+00:00,Implement core module in Credit Fraud Detection Engine,1,19,29,9,31,2025,7,2025-07,0,0
1358,5,1,8ed3eb01,Developer Profile,dev@intelligence.platform,2025-07-22 22:03:09.143646+00:00,Fix bug in core module in Sql Analytics Templates,1,22,65,29,63,2025,7,2025-07,0,0
970,3,1,ecc10677,Developer Profile,dev@intelligence.platform,2025-07-23 11:19:34.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,2,11,86,5,90,2025,7,2025-07,0,1
1359,5,1,b2dbac9d,Developer Profile,dev@intelligence.platform,2025-07-24 11:33:56.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,3,11,31,18,104,2025,7,2025-07,0,1
971,3,1,c0bf0eb2,Developer Profile,dev@intelligence.platform,2025-07-24 15:31:28.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,3,15,77,39,80,2025,7,2025-07,0,1
600,2,1,faefab0d,Developer Profile,dev@intelligence.platform,2025-07-24 19:43:48.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,3,19,165,49,17,2025,7,2025-07,0,0
1153,4,1,c2c28cf3,Developer Profile,dev@intelligence.platform,2025-07-25 14:43:03.141072+00:00,Implement core module in Customer Churn Propensity Analytics,4,14,81,32,64,2025,7,2025-07,0,1
601,2,1,0c5f1018,Developer Profile,dev@intelligence.platform,2025-07-25 15:44:46.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,4,15,131,36,85,2025,7,2025-07,0,1
143,1,1,e9e91360,Developer Profile,dev@intelligence.platform,2025-07-26 17:12:35.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,5,17,136,5,185,2025,7,2025-07,1,0
972,3,1,1f29c759,Developer Profile,dev@intelligence.platform,2025-07-26 22:56:48.138678+00:00,Implement core module in Clinical Nlp Pipeline,5,22,171,58,107,2025,7,2025-07,1,0
144,1,1,cb6a3fc0,Developer Profile,dev@intelligence.platform,2025-07-27 15:31:04.125680+00:00,Implement core module in Credit Fraud Detection Engine,6,15,157,30,126,2025,7,2025-07,1,0
602,2,1,38f4af3f,Developer Profile,dev@intelligence.platform,2025-07-27 22:44:09.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,6,22,141,20,104,2025,7,2025-07,1,0
145,1,1,d55beabe,Developer Profile,dev@intelligence.platform,2025-07-28 10:37:34.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,0,10,179,20,196,2025,7,2025-07,0,1
146,1,1,72fbdca4,Developer Profile,dev@intelligence.platform,2025-08-01 10:36:11.125680+00:00,Refactor core module in Credit Fraud Detection Engine,4,10,151,50,122,2025,8,2025-08,0,1
603,2,1,2b1ec958,Developer Profile,dev@intelligence.platform,2025-08-01 15:04:02.132678+00:00,Implement core module in Deep Timeseries Forecasting,4,15,66,27,217,2025,8,2025-08,0,1
604,2,1,3c37f542,Developer Profile,dev@intelligence.platform,2025-08-01 16:55:57.132678+00:00,Optimize core module in Deep Timeseries Forecasting,4,16,34,40,220,2025,8,2025-08,0,1
605,2,1,d1b8efa4,Developer Profile,dev@intelligence.platform,2025-08-02 10:58:53.132678+00:00,Optimize core module in Deep Timeseries Forecasting,5,10,164,22,57,2025,8,2025-08,1,0
606,2,1,f40261bb,Developer Profile,dev@intelligence.platform,2025-08-02 11:21:21.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,5,11,116,51,156,2025,8,2025-08,1,0
147,1,1,c7606b74,Developer Profile,dev@intelligence.platform,2025-08-02 19:05:34.125680+00:00,Implement core module in Credit Fraud Detection Engine,5,19,158,50,49,2025,8,2025-08,1,0
973,3,1,8b33ae5b,Developer Profile,dev@intelligence.platform,2025-08-03 09:10:15.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,6,9,43,24,120,2025,8,2025-08,1,0
607,2,1,fa9e917d,Developer Profile,dev@intelligence.platform,2025-08-03 10:05:57.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,6,10,129,41,34,2025,8,2025-08,1,0
148,1,1,39cbb410,Developer Profile,dev@intelligence.platform,2025-08-03 10:34:15.125680+00:00,Optimize core module in Credit Fraud Detection Engine,6,10,93,26,163,2025,8,2025-08,1,0
149,1,1,16d85da6,Developer Profile,dev@intelligence.platform,2025-08-03 14:37:25.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,6,14,65,34,140,2025,8,2025-08,1,0
1154,4,1,fcf18a25,Developer Profile,dev@intelligence.platform,2025-08-03 14:56:37.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,6,14,148,58,225,2025,8,2025-08,1,0
150,1,1,710249be,Developer Profile,dev@intelligence.platform,2025-08-04 11:30:14.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,0,11,126,7,216,2025,8,2025-08,0,1
151,1,1,b4539eb3,Developer Profile,dev@intelligence.platform,2025-08-04 17:10:04.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,0,17,150,45,106,2025,8,2025-08,0,1
152,1,1,ab2158b9,Developer Profile,dev@intelligence.platform,2025-08-04 21:38:54.125680+00:00,Optimize core module in Credit Fraud Detection Engine,0,21,22,60,179,2025,8,2025-08,0,0
608,2,1,f8906b20,Developer Profile,dev@intelligence.platform,2025-08-06 17:37:34.132678+00:00,Optimize core module in Deep Timeseries Forecasting,2,17,57,37,87,2025,8,2025-08,0,1
609,2,1,ce466a15,Developer Profile,dev@intelligence.platform,2025-08-06 19:56:46.132678+00:00,Optimize core module in Deep Timeseries Forecasting,2,19,58,30,20,2025,8,2025-08,0,0
610,2,1,eda5f63b,Developer Profile,dev@intelligence.platform,2025-08-08 21:14:49.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,4,21,61,60,224,2025,8,2025-08,0,0
1155,4,1,f8fac33d,Developer Profile,dev@intelligence.platform,2025-08-09 17:23:31.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,5,17,140,56,67,2025,8,2025-08,1,0
153,1,1,445c1bd8,Developer Profile,dev@intelligence.platform,2025-08-09 22:28:08.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,5,22,151,6,182,2025,8,2025-08,1,0
1360,5,1,0475206b,Developer Profile,dev@intelligence.platform,2025-08-10 15:54:46.143646+00:00,Update documentation for core module in Sql Analytics Templates,6,15,57,52,34,2025,8,2025-08,1,0
154,1,1,cbcd7ee9,Developer Profile,dev@intelligence.platform,2025-08-11 14:48:17.125680+00:00,Implement core module in Credit Fraud Detection Engine,0,14,98,40,169,2025,8,2025-08,0,1
611,2,1,ff75572c,Developer Profile,dev@intelligence.platform,2025-08-11 16:10:06.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,0,16,122,40,182,2025,8,2025-08,0,1
612,2,1,2c108c1e,Developer Profile,dev@intelligence.platform,2025-08-12 16:56:02.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,1,16,58,41,121,2025,8,2025-08,0,1
613,2,1,8a973937,Developer Profile,dev@intelligence.platform,2025-08-12 21:35:58.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,1,21,114,38,170,2025,8,2025-08,0,0
1156,4,1,827caa20,Developer Profile,dev@intelligence.platform,2025-08-13 16:29:04.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,2,16,93,22,52,2025,8,2025-08,0,1
614,2,1,fc1fc764,Developer Profile,dev@intelligence.platform,2025-08-13 17:51:38.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,2,17,48,29,29,2025,8,2025-08,0,1
974,3,1,217f8dad,Developer Profile,dev@intelligence.platform,2025-08-13 19:46:48.138678+00:00,Benchmark core module in Clinical Nlp Pipeline,2,19,111,54,238,2025,8,2025-08,0,0
1361,5,1,0bb9c53c,Developer Profile,dev@intelligence.platform,2025-08-15 09:58:08.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,4,9,56,14,206,2025,8,2025-08,0,1
615,2,1,b95668c0,Developer Profile,dev@intelligence.platform,2025-08-15 14:10:07.132678+00:00,Implement core module in Deep Timeseries Forecasting,4,14,62,43,31,2025,8,2025-08,0,1
616,2,1,5df308f6,Developer Profile,dev@intelligence.platform,2025-08-15 22:01:53.132678+00:00,Optimize core module in Deep Timeseries Forecasting,4,22,140,51,134,2025,8,2025-08,0,0
1362,5,1,88d5c189,Developer Profile,dev@intelligence.platform,2025-08-16 21:46:25.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,5,21,173,23,161,2025,8,2025-08,1,0
155,1,1,1c2a3772,Developer Profile,dev@intelligence.platform,2025-08-17 15:38:57.125680+00:00,Optimize core module in Credit Fraud Detection Engine,6,15,112,34,26,2025,8,2025-08,1,0
1157,4,1,832c9191,Developer Profile,dev@intelligence.platform,2025-08-18 17:36:59.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,0,17,48,3,224,2025,8,2025-08,0,1
617,2,1,ba31fba6,Developer Profile,dev@intelligence.platform,2025-08-19 16:36:38.132678+00:00,Optimize core module in Deep Timeseries Forecasting,1,16,163,57,233,2025,8,2025-08,0,1
618,2,1,25eb9aba,Developer Profile,dev@intelligence.platform,2025-08-20 22:40:42.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,2,22,46,58,81,2025,8,2025-08,0,0
619,2,1,a2a4e00a,Developer Profile,dev@intelligence.platform,2025-08-21 16:33:26.132678+00:00,Optimize core module in Deep Timeseries Forecasting,3,16,71,2,49,2025,8,2025-08,0,1
156,1,1,f022ae5f,Developer Profile,dev@intelligence.platform,2025-08-21 19:14:29.125680+00:00,Implement core module in Credit Fraud Detection Engine,3,19,96,33,230,2025,8,2025-08,0,0
157,1,1,a8336d5a,Developer Profile,dev@intelligence.platform,2025-08-21 19:15:33.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,19,107,38,129,2025,8,2025-08,0,0
620,2,1,b6fb7a01,Developer Profile,dev@intelligence.platform,2025-08-22 14:34:35.132678+00:00,Upgrade dependencies for core module in Deep Timeseries Forecasting,4,14,171,26,27,2025,8,2025-08,0,1
621,2,1,11dffee6,Developer Profile,dev@intelligence.platform,2025-08-24 17:30:56.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,6,17,90,22,238,2025,8,2025-08,1,0
622,2,1,e26bad8c,Developer Profile,dev@intelligence.platform,2025-08-25 09:04:51.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,9,20,23,26,2025,8,2025-08,0,1
158,1,1,80cbe3b2,Developer Profile,dev@intelligence.platform,2025-08-25 11:45:34.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,0,11,164,41,61,2025,8,2025-08,0,1
623,2,1,15f1852e,Developer Profile,dev@intelligence.platform,2025-08-25 14:10:59.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,0,14,73,27,33,2025,8,2025-08,0,1
624,2,1,db9f5557,Developer Profile,dev@intelligence.platform,2025-08-25 22:04:55.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,22,169,18,229,2025,8,2025-08,0,0
625,2,1,715d1365,Developer Profile,dev@intelligence.platform,2025-08-25 22:17:46.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,0,22,53,14,149,2025,8,2025-08,0,0
626,2,1,1d6c4c12,Developer Profile,dev@intelligence.platform,2025-08-26 21:38:50.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,1,21,158,45,136,2025,8,2025-08,0,0
1363,5,1,b4e3db55,Developer Profile,dev@intelligence.platform,2025-08-26 22:14:06.143646+00:00,Optimize core module in Sql Analytics Templates,1,22,23,41,203,2025,8,2025-08,0,0
627,2,1,99c66ae3,Developer Profile,dev@intelligence.platform,2025-08-26 22:16:44.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,1,22,93,55,145,2025,8,2025-08,0,0
1364,5,1,b1f7b521,Developer Profile,dev@intelligence.platform,2025-08-27 14:53:53.143646+00:00,Benchmark core module in Sql Analytics Templates,2,14,66,37,63,2025,8,2025-08,0,1
1158,4,1,e5ddfe84,Developer Profile,dev@intelligence.platform,2025-08-28 10:53:20.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,3,10,100,6,39,2025,8,2025-08,0,1
1159,4,1,ee1b8b0a,Developer Profile,dev@intelligence.platform,2025-08-28 22:09:03.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,3,22,84,54,218,2025,8,2025-08,0,0
628,2,1,37849c43,Developer Profile,dev@intelligence.platform,2025-09-01 11:36:46.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,0,11,86,46,102,2025,9,2025-09,0,1
159,1,1,9fff5191,Developer Profile,dev@intelligence.platform,2025-09-01 15:06:32.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,0,15,114,17,226,2025,9,2025-09,0,1
160,1,1,5789f99a,Developer Profile,dev@intelligence.platform,2025-09-02 10:45:04.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,1,10,179,4,16,2025,9,2025-09,0,1
629,2,1,4d3ba709,Developer Profile,dev@intelligence.platform,2025-09-02 17:17:19.132678+00:00,Refactor core module in Deep Timeseries Forecasting,1,17,137,56,147,2025,9,2025-09,0,1
161,1,1,f6941961,Developer Profile,dev@intelligence.platform,2025-09-02 21:02:54.125680+00:00,Implement core module in Credit Fraud Detection Engine,1,21,138,51,88,2025,9,2025-09,0,0
162,1,1,4f5ac3d1,Developer Profile,dev@intelligence.platform,2025-09-03 10:02:45.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,2,10,145,31,237,2025,9,2025-09,0,1
975,3,1,b518cb12,Developer Profile,dev@intelligence.platform,2025-09-03 16:48:08.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,2,16,104,60,22,2025,9,2025-09,0,1
163,1,1,b42f7a60,Developer Profile,dev@intelligence.platform,2025-09-04 09:50:38.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,9,15,18,27,2025,9,2025-09,0,1
1160,4,1,8cbfebd9,Developer Profile,dev@intelligence.platform,2025-09-06 19:20:22.141072+00:00,Benchmark core module in Customer Churn Propensity Analytics,5,19,42,23,130,2025,9,2025-09,1,0
1161,4,1,c4001fa2,Developer Profile,dev@intelligence.platform,2025-09-06 19:28:33.141072+00:00,Optimize core module in Customer Churn Propensity Analytics,5,19,22,14,19,2025,9,2025-09,1,0
164,1,1,7e65a529,Developer Profile,dev@intelligence.platform,2025-09-07 10:39:28.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,6,10,173,29,137,2025,9,2025-09,1,0
630,2,1,56bc7c8b,Developer Profile,dev@intelligence.platform,2025-09-07 11:05:13.132678+00:00,Optimize core module in Deep Timeseries Forecasting,6,11,145,37,108,2025,9,2025-09,1,0
165,1,1,f2465e94,Developer Profile,dev@intelligence.platform,2025-09-07 11:57:49.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,6,11,141,29,96,2025,9,2025-09,1,0
1162,4,1,51393731,Developer Profile,dev@intelligence.platform,2025-09-07 22:23:54.141072+00:00,Update documentation for core module in Customer Churn Propensity Analytics,6,22,81,9,85,2025,9,2025-09,1,0
631,2,1,2c4a9da5,Developer Profile,dev@intelligence.platform,2025-09-08 11:21:54.132678+00:00,Implement core module in Deep Timeseries Forecasting,0,11,50,16,50,2025,9,2025-09,0,1
166,1,1,5c72bc01,Developer Profile,dev@intelligence.platform,2025-09-08 19:56:10.125680+00:00,Optimize core module in Credit Fraud Detection Engine,0,19,144,59,105,2025,9,2025-09,0,0
632,2,1,ec22012b,Developer Profile,dev@intelligence.platform,2025-09-09 10:57:59.132678+00:00,Refactor core module in Deep Timeseries Forecasting,1,10,85,43,114,2025,9,2025-09,0,1
167,1,1,c7b5fba5,Developer Profile,dev@intelligence.platform,2025-09-09 17:35:29.125680+00:00,Implement core module in Credit Fraud Detection Engine,1,17,66,30,105,2025,9,2025-09,0,1
633,2,1,208c97ee,Developer Profile,dev@intelligence.platform,2025-09-10 11:54:50.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,2,11,11,59,128,2025,9,2025-09,0,1
